Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-3961,CCS,Alta,"S/.302,426.00",Alta,6,01/01/2019,22/12/2019,24/01/2020,04/02/2020,10/02/2020,405
SDATOOL-3594,ENG,Media,"S/.278,904.00",Alta,5,12/02/2020,18/12/2020,02/03/2021,21/03/2021,23/03/2021,405
SDATOOL-7405,ENG,Baja,"S/.267,249.00",Alta,4,13/08/2024,14/07/2025,07/09/2025,15/09/2025,22/09/2025,405
SDATOOL-8407,FIN,Baja,"S/.268,759.00",Alta,4,02/02/2019,25/12/2019,23/02/2020,10/03/2020,13/03/2020,405
SDATOOL-3034,ENG,Media,"S/.246,715.00",Alta,3,24/01/2023,28/11/2023,05/02/2024,24/02/2024,04/03/2024,405
SDATOOL-6359,RCS,Media,"S/.233,447.00",Alta,3,20/08/2020,01/06/2021,19/09/2021,27/09/2021,29/09/2021,405
SDATOOL-8431,FIN,Media,"S/.212,254.00",Alta,2,16/05/2023,14/05/2024,27/05/2024,21/06/2024,24/06/2024,405
SDATOOL-8475,ENG,Media,"S/.324,582.00",Alta,7,16/09/2023,11/09/2024,25/09/2024,20/10/2024,24/10/2024,404
SDATOOL-3755,CIB,Alta,"S/.291,831.00",Alta,5,05/12/2019,29/09/2020,14/12/2020,03/01/2021,12/01/2021,404
SDATOOL-6816,T&C,Media,"S/.255,376.00",Alta,3,09/07/2022,30/05/2023,18/07/2023,07/08/2023,17/08/2023,404
SDATOOL-8678,FIN,Baja,"S/.241,872.00",Alta,3,31/10/2022,26/10/2023,16/11/2023,06/12/2023,09/12/2023,404
SDATOOL-3020,T&C,Alta,"S/.234,531.00",Alta,3,13/02/2024,30/11/2024,15/02/2025,15/03/2025,23/03/2025,404
SDATOOL-4140,FIN,Media,"S/.232,756.00",Alta,3,07/02/2019,19/11/2019,19/02/2020,10/03/2020,17/03/2020,404
SDATOOL-6140,CIB,Media,"S/.219,513.00",Alta,2,02/10/2020,15/07/2021,21/10/2021,07/11/2021,10/11/2021,404
SDATOOL-7797,RIC,Media,"S/.362,704.00",Alta,10,31/08/2022,05/07/2023,04/09/2023,01/10/2023,08/10/2023,403
SDATOOL-4729,RIC,Media,"S/.365,940.00",Alta,9,25/01/2022,13/01/2023,14/02/2023,02/03/2023,04/03/2023,403
SDATOOL-3216,FIN,Alta,"S/.351,427.00",Alta,9,30/03/2020,20/01/2021,23/04/2021,02/05/2021,07/05/2021,403
SDATOOL-3902,GRM,Alta,"S/.304,695.00",Alta,6,21/05/2023,02/03/2024,01/06/2024,20/06/2024,27/06/2024,403
SDATOOL-8109,FIN,Alta,"S/.295,739.00",Alta,5,20/07/2024,01/07/2025,08/08/2025,19/08/2025,27/08/2025,403
SDATOOL-6149,FIN,Media,"S/.262,130.00",Alta,4,01/12/2023,28/09/2024,11/12/2024,30/12/2024,07/01/2025,403
SDATOOL-2863,CCS,Alta,"S/.233,146.00",Alta,2,21/06/2021,03/04/2022,16/07/2022,26/07/2022,29/07/2022,403
SDATOOL-4077,CIB,Media,"S/.209,964.00",Alta,1,04/02/2023,26/11/2023,28/02/2024,11/03/2024,13/03/2024,403
SDATOOL-1373,CIB,Media,"S/.342,829.00",Alta,9,08/06/2024,23/05/2025,14/06/2025,12/07/2025,15/07/2025,402
SDATOOL-1354,ENG,Baja,"S/.358,685.00",Alta,9,31/05/2020,11/04/2021,09/06/2021,27/06/2021,07/07/2021,402
SDATOOL-2425,ENG,Media,"S/.370,457.00",Alta,9,24/12/2021,22/12/2022,19/01/2023,28/01/2023,30/01/2023,402
SDATOOL-7446,T&C,Media,"S/.295,563.00",Alta,6,08/07/2019,07/06/2020,24/07/2020,09/08/2020,13/08/2020,402
SDATOOL-6167,T&C,Media,"S/.240,379.00",Alta,3,18/05/2021,24/03/2022,08/06/2022,22/06/2022,24/06/2022,402
SDATOOL-7451,ENG,Media,"S/.196,817.00",Alta,1,05/08/2022,02/06/2023,16/08/2023,05/09/2023,11/09/2023,402
SDATOOL-5706,ENG,Media,"S/.195,621.00",Alta,1,08/12/2023,17/11/2024,25/12/2024,11/01/2025,13/01/2025,402
SDATOOL-2030,CIB,Baja,"S/.352,601.00",Alta,9,04/04/2019,02/04/2020,09/04/2020,07/05/2020,09/05/2020,401
SDATOOL-6479,FIN,Media,"S/.348,530.00",Alta,9,16/03/2024,21/01/2025,22/03/2025,19/04/2025,21/04/2025,401
SDATOOL-3747,FIN,Media,"S/.307,320.00",Alta,7,17/12/2023,31/10/2024,20/12/2024,13/01/2025,21/01/2025,401
SDATOOL-3622,FIN,Alta,"S/.279,158.00",Alta,5,20/08/2019,08/07/2020,02/09/2020,15/09/2020,24/09/2020,401
SDATOOL-1080,FIN,Alta,"S/.349,761.00",Alta,9,14/07/2021,30/06/2022,22/07/2022,13/08/2022,18/08/2022,400
SDATOOL-5137,RIC,Media,"S/.237,950.00",Alta,2,28/12/2023,12/10/2024,25/12/2024,21/01/2025,31/01/2025,400
SDATOOL-6036,FIN,Alta,"S/.239,945.00",Alta,2,11/03/2023,12/01/2024,26/03/2024,08/04/2024,14/04/2024,400
SDATOOL-4373,GRM,Alta,"S/.372,384.00",Alta,10,29/12/2019,18/12/2020,05/01/2021,26/01/2021,31/01/2021,399
SDATOOL-8170,CIB,Alta,"S/.348,513.00",Alta,9,26/02/2020,26/12/2020,13/03/2021,29/03/2021,31/03/2021,399
SDATOOL-3346,GRM,Media,"S/.306,676.00",Alta,6,25/01/2022,22/01/2023,01/02/2023,19/02/2023,28/02/2023,399
SDATOOL-1686,FIN,Alta,"S/.290,610.00",Alta,5,24/08/2024,12/06/2025,21/08/2025,19/09/2025,27/09/2025,399
SDATOOL-9920,FIN,Media,"S/.218,567.00",Alta,1,07/02/2023,19/12/2023,13/02/2024,09/03/2024,12/03/2024,399
SDATOOL-1676,T&C,Baja,"S/.193,782.00",Alta,1,11/04/2020,03/03/2021,16/04/2021,12/05/2021,15/05/2021,399
SDATOOL-8815,RCS,Media,"S/.211,411.00",Alta,1,21/06/2022,11/04/2023,11/07/2023,18/07/2023,25/07/2023,399
SDATOOL-8411,ENG,Media,"S/.349,863.00",Alta,8,26/03/2021,21/01/2022,11/04/2022,22/04/2022,28/04/2022,398
SDATOOL-1473,CCS,Media,"S/.332,881.00",Alta,7,24/08/2021,01/07/2022,28/08/2022,24/09/2022,26/09/2022,398
SDATOOL-1825,RCS,Media,"S/.314,338.00",Alta,6,14/01/2020,11/12/2020,06/02/2021,14/02/2021,15/02/2021,398
SDATOOL-3214,ENG,Media,"S/.292,571.00",Alta,6,01/04/2024,27/03/2025,01/04/2025,24/04/2025,04/05/2025,398
SDATOOL-9989,T&C,Media,"S/.251,698.00",Alta,3,19/06/2022,20/05/2023,11/07/2023,21/07/2023,22/07/2023,398
SDATOOL-7606,FIN,Alta,"S/.243,184.00",Alta,3,29/05/2020,06/05/2021,10/06/2021,26/06/2021,01/07/2021,398
SDATOOL-2242,T&C,Alta,"S/.197,631.00",Alta,1,31/10/2021,23/08/2022,08/11/2022,01/12/2022,03/12/2022,398
SDATOOL-3672,T&C,Media,"S/.389,649.00",Alta,10,18/03/2020,13/01/2021,19/03/2021,14/04/2021,19/04/2021,397
SDATOOL-7547,ENG,Media,"S/.355,128.00",Alta,9,22/04/2022,10/03/2023,22/04/2023,17/05/2023,24/05/2023,397
SDATOOL-8626,CCS,Media,"S/.365,708.00",Alta,9,13/07/2020,17/06/2021,14/07/2021,11/08/2021,14/08/2021,397
SDATOOL-7729,CCS,Alta,"S/.308,257.00",Alta,6,27/06/2023,14/06/2024,08/07/2024,25/07/2024,28/07/2024,397
SDATOOL-9095,ENG,Media,"S/.266,610.00",Alta,4,19/05/2021,20/04/2022,08/06/2022,17/06/2022,20/06/2022,397
SDATOOL-9234,FIN,Media,"S/.243,993.00",Alta,3,26/09/2022,08/09/2023,01/10/2023,20/10/2023,28/10/2023,397
SDATOOL-8586,FIN,Media,"S/.222,835.00",Alta,2,09/09/2020,28/08/2021,11/09/2021,09/10/2021,11/10/2021,397
SDATOOL-7294,RIC,Media,"S/.328,789.00",Alta,8,07/06/2023,23/03/2024,22/06/2024,01/07/2024,07/07/2024,396
SDATOOL-6379,CIB,Media,"S/.333,172.00",Alta,8,07/08/2023,09/06/2024,13/08/2024,03/09/2024,06/09/2024,396
SDATOOL-9669,T&C,Media,"S/.325,670.00",Alta,7,23/09/2023,27/07/2024,25/09/2024,13/10/2024,23/10/2024,396
SDATOOL-1452,ENG,Baja,"S/.317,175.00",Alta,7,23/12/2021,15/12/2022,02/01/2023,21/01/2023,23/01/2023,396
SDATOOL-9492,RIC,Media,"S/.321,597.00",Alta,7,31/10/2020,20/10/2021,10/11/2021,21/11/2021,01/12/2021,396
SDATOOL-6005,FIN,Media,"S/.234,312.00",Alta,3,11/01/2020,25/12/2020,29/01/2021,05/02/2021,10/02/2021,396
SDATOOL-1753,ENG,Alta,"S/.253,566.00",Alta,3,06/11/2019,04/09/2020,01/11/2020,28/11/2020,06/12/2020,396
SDATOOL-9198,RCS,Alta,"S/.371,024.00",Alta,10,24/02/2024,26/12/2024,10/03/2025,23/03/2025,25/03/2025,395
SDATOOL-9296,CIB,Alta,"S/.362,968.00",Alta,10,11/07/2024,12/05/2025,17/07/2025,03/08/2025,10/08/2025,395
SDATOOL-9599,CCS,Media,"S/.284,926.00",Alta,5,05/02/2020,15/11/2020,19/02/2021,27/02/2021,06/03/2021,395
SDATOOL-4658,RCS,Alta,"S/.276,201.00",Alta,5,19/09/2022,04/07/2023,17/09/2023,10/10/2023,19/10/2023,395
SDATOOL-7412,GRM,Media,"S/.333,038.00",Alta,8,17/05/2021,08/04/2022,26/05/2022,14/06/2022,15/06/2022,394
SDATOOL-3132,GRM,Alta,"S/.326,151.00",Alta,8,08/03/2022,01/01/2023,06/03/2023,01/04/2023,06/04/2023,394
SDATOOL-1367,RCS,Alta,"S/.328,827.00",Alta,7,03/11/2021,22/08/2022,09/11/2022,01/12/2022,02/12/2022,394
SDATOOL-2707,ENG,Media,"S/.270,334.00",Alta,4,27/03/2020,12/03/2021,08/04/2021,20/04/2021,25/04/2021,394
SDATOOL-2421,RIC,Media,"S/.234,288.00",Alta,3,15/05/2020,22/02/2021,30/05/2021,09/06/2021,13/06/2021,394
SDATOOL-1218,CCS,Baja,"S/.221,044.00",Alta,2,11/11/2020,12/10/2021,18/11/2021,06/12/2021,10/12/2021,394
SDATOOL-6153,ENG,Media,"S/.275,378.00",Alta,5,07/09/2022,14/06/2023,14/09/2023,04/10/2023,05/10/2023,393
SDATOOL-8097,CCS,Media,"S/.255,944.00",Alta,3,08/02/2023,15/11/2023,12/02/2024,29/02/2024,07/03/2024,393
SDATOOL-5619,CIB,Baja,"S/.347,182.00",Alta,8,16/01/2022,12/11/2022,09/01/2023,07/02/2023,12/02/2023,392
SDATOOL-9442,CIB,Baja,"S/.332,738.00",Alta,7,25/08/2021,25/05/2022,02/09/2022,14/09/2022,21/09/2022,392
SDATOOL-8681,RIC,Media,"S/.319,754.00",Alta,7,06/04/2024,27/02/2025,31/03/2025,27/04/2025,03/05/2025,392
SDATOOL-8911,ENG,Media,"S/.258,155.00",Alta,4,02/05/2023,23/02/2024,24/04/2024,23/05/2024,28/05/2024,392
SDATOOL-7195,CIB,Alta,"S/.244,452.00",Alta,3,22/12/2020,01/12/2021,06/01/2022,16/01/2022,18/01/2022,392
SDATOOL-3320,CCS,Alta,"S/.249,220.00",Alta,3,08/11/2019,07/10/2020,14/11/2020,27/11/2020,04/12/2020,392
SDATOOL-5162,ENG,Baja,"S/.248,100.00",Alta,3,19/10/2020,04/09/2021,29/10/2021,14/11/2021,15/11/2021,392
SDATOOL-3382,ENG,Baja,"S/.211,901.00",Alta,2,08/12/2020,02/12/2021,13/12/2021,26/12/2021,04/01/2022,392
SDATOOL-8850,FIN,Media,"S/.216,171.00",Alta,2,19/05/2024,04/03/2025,16/05/2025,07/06/2025,15/06/2025,392
SDATOOL-7509,RIC,Alta,"S/.331,061.00",Alta,8,10/12/2021,31/10/2022,08/12/2022,04/01/2023,05/01/2023,391
SDATOOL-9346,FIN,Media,"S/.343,731.00",Alta,8,25/09/2019,11/08/2020,26/09/2020,19/10/2020,20/10/2020,391
SDATOOL-7920,ENG,Media,"S/.331,482.00",Alta,8,22/10/2023,11/08/2024,13/10/2024,06/11/2024,16/11/2024,391
SDATOOL-6918,FIN,Media,"S/.332,058.00",Alta,8,05/06/2022,04/06/2023,03/06/2023,24/06/2023,01/07/2023,391
SDATOOL-3897,ENG,Baja,"S/.321,638.00",Alta,7,14/03/2021,23/02/2022,16/03/2022,07/04/2022,09/04/2022,391
SDATOOL-2627,FIN,Media,"S/.303,013.00",Alta,6,17/01/2021,28/12/2021,19/01/2022,07/02/2022,12/02/2022,391
SDATOOL-1362,CIB,Media,"S/.268,821.00",Alta,5,19/10/2019,13/09/2020,18/10/2020,05/11/2020,13/11/2020,391
SDATOOL-6726,RCS,Media,"S/.251,288.00",Alta,3,17/06/2021,04/04/2022,11/06/2022,05/07/2022,13/07/2022,391
SDATOOL-5556,RIC,Baja,"S/.362,456.00",Alta,9,07/09/2023,04/09/2024,30/08/2024,27/09/2024,01/10/2024,390
SDATOOL-9652,FIN,Media,"S/.348,518.00",Alta,8,10/10/2022,21/08/2023,10/10/2023,30/10/2023,04/11/2023,390
SDATOOL-7139,FIN,Media,"S/.288,849.00",Alta,5,10/07/2022,02/06/2023,04/07/2023,01/08/2023,04/08/2023,390
SDATOOL-7142,T&C,Alta,"S/.231,060.00",Alta,3,25/12/2020,20/11/2021,01/01/2022,12/01/2022,19/01/2022,390
SDATOOL-5340,ENG,Media,"S/.353,111.00",Alta,9,01/09/2023,01/07/2024,06/09/2024,20/09/2024,24/09/2024,389
SDATOOL-3581,RCS,Media,"S/.293,491.00",Alta,6,31/03/2021,27/03/2022,05/04/2022,14/04/2022,24/04/2022,389
SDATOOL-3155,RIC,Alta,"S/.262,432.00",Alta,4,01/01/2019,18/10/2019,22/12/2019,18/01/2020,25/01/2020,389
SDATOOL-3954,GRM,Media,"S/.229,643.00",Alta,3,12/03/2024,20/02/2025,20/03/2025,30/03/2025,05/04/2025,389
SDATOOL-3604,FIN,Alta,"S/.200,833.00",Alta,1,27/10/2021,09/10/2022,21/10/2022,12/11/2022,20/11/2022,389
SDATOOL-9430,RIC,Media,"S/.356,073.00",Alta,9,19/08/2023,11/06/2024,17/08/2024,03/09/2024,10/09/2024,388
SDATOOL-6574,FIN,Media,"S/.339,680.00",Alta,8,04/02/2020,04/01/2021,22/01/2021,16/02/2021,26/02/2021,388
SDATOOL-3560,ENG,Alta,"S/.300,088.00",Alta,6,21/03/2023,18/12/2023,31/03/2024,07/04/2024,12/04/2024,388
SDATOOL-8068,RIC,Baja,"S/.290,518.00",Alta,6,13/02/2019,21/11/2019,15/02/2020,04/03/2020,07/03/2020,388
SDATOOL-7711,CIB,Alta,"S/.282,563.00",Alta,5,06/07/2020,03/06/2021,25/06/2021,24/07/2021,29/07/2021,388
SDATOOL-6537,FIN,Media,"S/.274,379.00",Alta,4,29/06/2019,07/04/2020,01/07/2020,12/07/2020,21/07/2020,388
SDATOOL-1642,ENG,Baja,"S/.275,556.00",Alta,4,04/09/2022,08/08/2023,11/09/2023,18/09/2023,27/09/2023,388
SDATOOL-8984,FIN,Media,"S/.236,223.00",Alta,3,01/01/2019,19/10/2019,30/12/2019,15/01/2020,24/01/2020,388
SDATOOL-4105,RIC,Alta,"S/.242,267.00",Alta,3,20/03/2023,13/03/2024,19/03/2024,05/04/2024,11/04/2024,388
SDATOOL-4714,FIN,Media,"S/.198,599.00",Alta,1,15/03/2024,13/03/2025,05/03/2025,01/04/2025,07/04/2025,388
SDATOOL-1382,T&C,Media,"S/.351,047.00",Alta,9,02/01/2019,28/12/2019,13/01/2020,20/01/2020,24/01/2020,387
SDATOOL-6263,ENG,Media,"S/.333,684.00",Alta,7,30/08/2024,17/07/2025,02/09/2025,20/09/2025,21/09/2025,387
SDATOOL-2497,CIB,Media,"S/.299,339.00",Alta,6,13/12/2022,04/12/2023,01/12/2023,25/12/2023,04/01/2024,387
SDATOOL-3404,GRM,Media,"S/.293,902.00",Alta,5,31/03/2023,25/03/2024,27/03/2024,13/04/2024,21/04/2024,387
SDATOOL-7654,RIC,Baja,"S/.284,934.00",Alta,5,12/01/2020,16/11/2020,11/01/2021,24/01/2021,02/02/2021,387
SDATOOL-1645,CCS,Media,"S/.214,137.00",Alta,2,21/08/2024,20/08/2025,21/08/2025,09/09/2025,12/09/2025,387
SDATOOL-3433,ENG,Media,"S/.224,044.00",Alta,2,21/11/2021,22/08/2022,28/11/2022,05/12/2022,13/12/2022,387
SDATOOL-9919,RIC,Alta,"S/.366,852.00",Alta,9,10/02/2019,18/11/2019,02/02/2020,27/02/2020,02/03/2020,386
SDATOOL-9340,CIB,Alta,"S/.226,554.00",Alta,2,20/10/2019,28/08/2020,05/10/2020,02/11/2020,09/11/2020,386
SDATOOL-5932,GRM,Alta,"S/.366,885.00",Alta,10,02/07/2022,29/03/2023,02/07/2023,21/07/2023,22/07/2023,385
SDATOOL-9994,RCS,Baja,"S/.367,736.00",Alta,10,09/06/2020,18/03/2021,30/05/2021,22/06/2021,29/06/2021,385
SDATOOL-1822,ENG,Alta,"S/.323,254.00",Alta,8,02/02/2019,18/01/2020,31/01/2020,14/02/2020,22/02/2020,385
SDATOOL-3510,FIN,Alta,"S/.248,349.00",Alta,4,14/05/2024,27/03/2025,28/04/2025,24/05/2025,03/06/2025,385
SDATOOL-7233,RCS,Media,"S/.266,736.00",Alta,4,25/02/2021,26/01/2022,23/02/2022,07/03/2022,17/03/2022,385
SDATOOL-6902,RCS,Alta,"S/.245,275.00",Alta,3,01/01/2019,28/12/2019,19/12/2019,14/01/2020,21/01/2020,385
SDATOOL-1752,T&C,Media,"S/.215,011.00",Alta,1,25/08/2024,24/07/2025,27/08/2025,05/09/2025,14/09/2025,385
SDATOOL-8682,CIB,Media,"S/.365,326.00",Alta,9,30/09/2019,10/08/2020,24/09/2020,10/10/2020,18/10/2020,384
SDATOOL-6157,RIC,Alta,"S/.258,934.00",Alta,4,01/05/2023,29/03/2024,03/05/2024,17/05/2024,19/05/2024,384
SDATOOL-5010,T&C,Alta,"S/.238,376.00",Alta,3,19/04/2019,09/04/2020,11/04/2020,30/04/2020,07/05/2020,384
SDATOOL-9590,RIC,Alta,"S/.223,655.00",Alta,2,27/07/2023,29/06/2024,28/07/2024,09/08/2024,14/08/2024,384
SDATOOL-9713,RCS,Media,"S/.223,287.00",Alta,2,16/11/2022,26/08/2023,26/11/2023,04/12/2023,05/12/2023,384
SDATOOL-9903,RCS,Alta,"S/.353,301.00",Alta,9,05/01/2023,08/10/2023,29/12/2023,18/01/2024,23/01/2024,383
SDATOOL-8847,T&C,Alta,"S/.312,587.00",Alta,7,10/12/2023,08/12/2024,07/12/2024,25/12/2024,27/12/2024,383
SDATOOL-7499,ENG,Baja,"S/.287,830.00",Alta,6,09/07/2024,15/06/2025,07/07/2025,26/07/2025,27/07/2025,383
SDATOOL-6124,RIC,Alta,"S/.290,817.00",Alta,5,05/01/2022,11/11/2022,28/12/2022,22/01/2023,23/01/2023,383
SDATOOL-9735,CCS,Media,"S/.274,453.00",Alta,4,07/06/2024,27/05/2025,29/05/2025,16/06/2025,25/06/2025,383
SDATOOL-6049,ENG,Alta,"S/.219,740.00",Alta,2,19/10/2021,09/08/2022,19/10/2022,03/11/2022,06/11/2022,383
SDATOOL-8114,FIN,Media,"S/.210,399.00",Alta,2,14/02/2023,09/12/2023,04/02/2024,29/02/2024,03/03/2024,383
SDATOOL-6678,CIB,Alta,"S/.210,699.00",Alta,2,05/12/2022,28/10/2023,24/11/2023,22/12/2023,23/12/2023,383
SDATOOL-8240,RIC,Alta,"S/.209,753.00",Alta,1,15/04/2019,27/01/2020,07/04/2020,22/04/2020,02/05/2020,383
SDATOOL-3729,CIB,Media,"S/.341,634.00",Alta,9,01/01/2019,26/12/2019,21/12/2019,11/01/2020,18/01/2020,382
SDATOOL-6753,GRM,Baja,"S/.336,361.00",Alta,8,05/03/2019,15/02/2020,14/02/2020,14/03/2020,21/03/2020,382
SDATOOL-2049,T&C,Media,"S/.343,054.00",Alta,8,29/08/2022,22/08/2023,05/09/2023,13/09/2023,15/09/2023,382
SDATOOL-8139,T&C,Baja,"S/.331,181.00",Alta,8,09/07/2020,04/07/2021,05/07/2021,19/07/2021,26/07/2021,382
SDATOOL-3391,RCS,Baja,"S/.264,979.00",Alta,4,01/01/2019,02/12/2019,31/12/2019,09/01/2020,18/01/2020,382
SDATOOL-2427,CCS,Media,"S/.211,170.00",Alta,2,04/08/2021,26/07/2022,23/07/2022,19/08/2022,21/08/2022,382
SDATOOL-1614,CIB,Media,"S/.217,108.00",Alta,1,02/12/2022,02/10/2023,29/11/2023,13/12/2023,19/12/2023,382
SDATOOL-7613,ENG,Media,"S/.207,259.00",Media,9,22/04/2022,11/01/2023,31/03/2023,28/04/2023,08/05/2023,381
SDATOOL-3107,FIN,Baja,"S/.350,730.00",Alta,9,20/03/2024,09/03/2025,20/03/2025,03/04/2025,05/04/2025,381
SDATOOL-8304,FIN,Baja,"S/.336,901.00",Alta,8,14/04/2024,24/01/2025,16/04/2025,29/04/2025,30/04/2025,381
SDATOOL-4838,T&C,Media,"S/.304,549.00",Alta,7,05/02/2022,27/01/2023,06/02/2023,15/02/2023,21/02/2023,381
SDATOOL-9781,FIN,Media,"S/.250,556.00",Alta,4,17/07/2023,07/07/2024,09/07/2024,30/07/2024,01/08/2024,381
SDATOOL-6769,CCS,Alta,"S/.216,307.00",Alta,1,11/05/2022,21/03/2023,25/04/2023,19/05/2023,27/05/2023,381
SDATOOL-4740,RIC,Alta,"S/.195,200.00",Alta,1,14/02/2020,29/11/2020,24/01/2021,22/02/2021,01/03/2021,381
SDATOOL-9591,ENG,Baja,"S/.364,370.00",Alta,10,13/04/2020,06/04/2021,18/04/2021,27/04/2021,28/04/2021,380
SDATOOL-7960,GRM,Media,"S/.375,552.00",Alta,10,05/02/2019,22/11/2019,29/01/2020,10/02/2020,20/02/2020,380
SDATOOL-3388,GRM,Alta,"S/.286,319.00",Alta,5,26/01/2022,10/11/2022,06/01/2023,02/02/2023,10/02/2023,380
SDATOOL-8467,CCS,Media,"S/.275,211.00",Alta,4,30/07/2019,23/05/2020,24/07/2020,10/08/2020,13/08/2020,380
SDATOOL-8509,FIN,Baja,"S/.268,803.00",Alta,4,21/06/2020,13/06/2021,13/06/2021,28/06/2021,06/07/2021,380
SDATOOL-6781,ENG,Media,"S/.254,709.00",Alta,3,19/11/2023,21/09/2024,06/11/2024,27/11/2024,03/12/2024,380
SDATOOL-2800,ENG,Media,"S/.232,018.00",Alta,3,04/05/2022,03/03/2023,09/05/2023,17/05/2023,19/05/2023,380
SDATOOL-9207,CIB,Media,"S/.221,982.00",Alta,2,23/06/2023,09/06/2024,08/06/2024,03/07/2024,07/07/2024,380
SDATOOL-1136,ENG,Media,"S/.215,157.00",Alta,2,02/01/2022,05/11/2022,27/12/2022,15/01/2023,17/01/2023,380
SDATOOL-7810,ENG,Baja,"S/.228,627.00",Alta,2,24/04/2019,05/04/2020,22/04/2020,07/05/2020,08/05/2020,380
SDATOOL-8157,RCS,Media,"S/.206,106.00",Alta,1,13/01/2019,17/11/2019,29/12/2019,25/01/2020,28/01/2020,380
SDATOOL-1414,ENG,Media,"S/.216,819.00",Alta,1,29/04/2022,24/04/2023,27/04/2023,04/05/2023,14/05/2023,380
SDATOOL-5036,FIN,Media,"S/.210,736.00",Media,9,17/05/2021,03/02/2022,08/05/2022,30/05/2022,31/05/2022,379
SDATOOL-9835,T&C,Baja,"S/.349,273.00",Alta,8,28/06/2019,28/05/2020,23/06/2020,07/07/2020,11/07/2020,379
SDATOOL-8791,RCS,Alta,"S/.310,032.00",Alta,7,27/06/2020,31/03/2021,13/06/2021,04/07/2021,11/07/2021,379
SDATOOL-3576,FIN,Alta,"S/.317,077.00",Alta,7,08/12/2021,07/09/2022,01/12/2022,17/12/2022,22/12/2022,379
SDATOOL-3861,T&C,Media,"S/.300,776.00",Alta,6,28/06/2023,17/05/2024,18/06/2024,01/07/2024,11/07/2024,379
SDATOOL-8394,ENG,Baja,"S/.283,728.00",Alta,5,08/09/2020,27/08/2021,31/08/2021,19/09/2021,22/09/2021,379
SDATOOL-1411,GRM,Media,"S/.283,852.00",Alta,5,23/05/2020,20/04/2021,02/05/2021,27/05/2021,06/06/2021,379
SDATOOL-6460,CIB,Alta,"S/.284,498.00",Alta,5,21/07/2024,20/04/2025,12/07/2025,02/08/2025,04/08/2025,379
SDATOOL-9439,T&C,Media,"S/.255,847.00",Alta,4,28/02/2020,16/02/2021,11/02/2021,08/03/2021,13/03/2021,379
SDATOOL-3821,FIN,Alta,"S/.250,744.00",Alta,3,02/04/2024,30/01/2025,21/03/2025,07/04/2025,16/04/2025,379
SDATOOL-8532,CIB,Media,"S/.219,908.00",Alta,1,01/05/2020,25/04/2021,09/04/2021,06/05/2021,15/05/2021,379
SDATOOL-2265,GRM,Alta,"S/.227,757.00",Media,10,21/05/2020,06/02/2021,16/05/2021,27/05/2021,03/06/2021,378
SDATOOL-8553,RIC,Media,"S/.313,084.00",Alta,6,06/10/2019,28/07/2020,06/10/2020,15/10/2020,18/10/2020,378
SDATOOL-1432,CCS,Alta,"S/.268,271.00",Alta,4,26/06/2019,07/04/2020,11/06/2020,07/07/2020,08/07/2020,378
SDATOOL-8744,FIN,Media,"S/.253,613.00",Alta,3,02/02/2024,22/12/2024,28/01/2025,11/02/2025,14/02/2025,378
SDATOOL-5826,RIC,Media,"S/.258,596.00",Alta,3,23/06/2023,01/05/2024,10/06/2024,30/06/2024,05/07/2024,378
SDATOOL-9791,RIC,Baja,"S/.227,095.00",Alta,2,01/01/2019,25/10/2019,28/12/2019,09/01/2020,14/01/2020,378
SDATOOL-8925,T&C,Media,"S/.371,855.00",Alta,10,17/01/2023,29/11/2023,23/12/2023,21/01/2024,29/01/2024,377
SDATOOL-5785,GRM,Baja,"S/.336,364.00",Alta,8,02/11/2020,30/10/2021,20/10/2021,04/11/2021,14/11/2021,377
SDATOOL-9031,RCS,Media,"S/.304,395.00",Alta,6,17/02/2021,12/02/2022,07/02/2022,25/02/2022,01/03/2022,377
SDATOOL-5924,CIB,Media,"S/.308,993.00",Alta,6,01/08/2022,06/05/2023,31/07/2023,10/08/2023,13/08/2023,377
SDATOOL-7577,ENG,Baja,"S/.302,317.00",Alta,6,17/03/2022,09/02/2023,22/02/2023,22/03/2023,29/03/2023,377
SDATOOL-2350,ENG,Media,"S/.288,914.00",Alta,6,15/06/2020,31/05/2021,09/06/2021,20/06/2021,27/06/2021,377
SDATOOL-1756,T&C,Media,"S/.230,436.00",Alta,3,21/02/2024,16/01/2025,02/02/2025,26/02/2025,04/03/2025,377
SDATOOL-9576,ENG,Media,"S/.252,819.00",Alta,3,26/09/2021,15/07/2022,03/09/2022,29/09/2022,08/10/2022,377
SDATOOL-8393,CCS,Alta,"S/.197,623.00",Alta,1,19/06/2020,12/05/2021,31/05/2021,25/06/2021,01/07/2021,377
SDATOOL-7472,ENG,Media,"S/.372,058.00",Alta,10,07/02/2021,23/01/2022,29/01/2022,13/02/2022,18/02/2022,376
SDATOOL-3069,FIN,Media,"S/.353,940.00",Alta,9,03/03/2024,20/02/2025,06/02/2025,07/03/2025,14/03/2025,376
SDATOOL-5579,FIN,Media,"S/.367,722.00",Alta,9,01/01/2019,19/12/2019,15/12/2019,09/01/2020,12/01/2020,376
