Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-8282,T&C,Baja,324711,Alta,7,28/11/2020,15/09/2021,15/08/2021,08/09/2021,09/09/2021,285
SDATOOL-6076,GRM,Media,359662,Alta,9,23/01/2022,02/01/2023,20/03/2023,02/04/2023,08/04/2023,440
SDATOOL-6132,FIN,Media,188809,Media,8,05/04/2021,05/09/2021,17/08/2021,09/09/2021,12/09/2021,160
SDATOOL-3346,GRM,Media,306676,Alta,6,25/01/2022,22/01/2023,01/02/2023,19/02/2023,28/02/2023,399
SDATOOL-2837,FIN,Media,105677,Baja,3,12/12/2021,22/02/2022,06/01/2022,17/01/2022,27/01/2022,46
SDATOOL-4428,RCS,Alta,120890,Baja,5,24/04/2020,10/09/2020,25/07/2020,21/08/2020,24/08/2020,122
SDATOOL-9143,FIN,Alta,233857,Media,10,10/10/2020,12/04/2021,27/05/2021,24/06/2021,27/06/2021,260
SDATOOL-7852,FIN,Media,135912,Media,2,01/01/2019,20/06/2019,24/05/2019,20/06/2019,21/06/2019,171
SDATOOL-8390,CIB,Alta,198994,Media,7,24/11/2022,16/05/2023,21/04/2023,18/05/2023,28/05/2023,185
SDATOOL-4574,RCS,Alta,112321,Media,1,15/08/2023,13/03/2024,28/03/2024,05/04/2024,07/04/2024,236
SDATOOL-4774,RCS,Baja,313089,Alta,7,07/07/2024,19/05/2025,18/05/2025,08/06/2025,16/06/2025,344
SDATOOL-4033,FIN,Alta,109644,Baja,6,21/10/2019,02/02/2020,11/12/2019,09/01/2020,18/01/2020,89
SDATOOL-3979,CCS,Baja,108869,Baja,6,25/03/2023,02/07/2023,07/06/2023,05/07/2023,06/07/2023,103
SDATOOL-1866,GRM,Media,181963,Media,7,13/02/2023,25/07/2023,16/07/2023,10/08/2023,11/08/2023,179
SDATOOL-9951,CCS,Baja,145942,Media,2,29/11/2019,20/06/2020,04/06/2020,24/06/2020,25/06/2020,209
SDATOOL-2091,ENG,Alta,133856,Media,3,21/06/2020,19/02/2021,06/02/2021,16/02/2021,17/02/2021,241
SDATOOL-5179,FIN,Media,352207,Alta,9,21/10/2024,06/08/2025,21/07/2025,16/08/2025,18/08/2025,301
SDATOOL-5481,CIB,Media,164028,Media,5,24/08/2020,20/05/2021,01/05/2021,29/05/2021,01/06/2021,281
SDATOOL-8047,RIC,Media,196290,Media,8,17/01/2021,12/10/2021,14/10/2021,28/10/2021,05/11/2021,292
SDATOOL-2804,RCS,Media,218158,Media,10,08/08/2021,03/03/2022,13/03/2022,23/03/2022,28/03/2022,232
SDATOOL-8059,CIB,Media,127947,Media,2,01/09/2024,17/04/2025,13/04/2025,01/05/2025,11/05/2025,252
SDATOOL-6753,GRM,Baja,336361,Alta,8,05/03/2019,15/02/2020,14/02/2020,14/03/2020,21/03/2020,382
SDATOOL-7319,GRM,Media,134162,Baja,7,04/01/2025,28/04/2025,28/04/2025,18/05/2025,24/05/2025,140
SDATOOL-1001,ENG,Baja,149517,Media,2,09/04/2023,28/12/2023,22/12/2023,15/01/2024,25/01/2024,291
SDATOOL-3475,FIN,Media,195658,Media,8,09/09/2024,11/02/2025,21/04/2025,06/05/2025,07/05/2025,240
SDATOOL-5494,RCS,Media,185011,Media,6,01/01/2019,10/08/2019,15/05/2019,25/05/2019,27/05/2019,146
SDATOOL-6703,T&C,Media,369318,Alta,10,31/08/2020,15/07/2021,02/07/2021,20/07/2021,26/07/2021,329
SDATOOL-2857,CCS,Media,120099,Baja,5,10/03/2019,13/06/2019,19/06/2019,06/07/2019,07/07/2019,119
SDATOOL-9450,FIN,Alta,134030,Media,3,05/05/2019,09/12/2019,22/10/2019,14/11/2019,21/11/2019,200
SDATOOL-8635,RCS,Alta,154991,Media,5,18/02/2020,25/10/2020,22/08/2020,20/09/2020,29/09/2020,224
SDATOOL-1476,FIN,Baja,114506,Media,1,28/10/2024,02/04/2025,12/03/2025,06/04/2025,09/04/2025,163
SDATOOL-8111,RIC,Baja,249501,Alta,3,17/09/2019,17/07/2020,15/10/2020,27/10/2020,03/11/2020,413
SDATOOL-7358,CCS,Alta,277142,Alta,5,04/03/2019,11/02/2020,19/01/2020,09/02/2020,14/02/2020,347
SDATOOL-4672,GRM,Media,188935,Media,6,21/03/2019,29/09/2019,20/08/2019,30/08/2019,07/09/2019,170
SDATOOL-1408,FIN,Baja,229242,Alta,3,25/09/2022,07/07/2023,29/06/2023,26/07/2023,31/07/2023,309
SDATOOL-4494,GRM,Media,359438,Alta,9,07/04/2024,24/01/2025,04/01/2025,19/01/2025,26/01/2025,294
SDATOOL-6232,FIN,Baja,364408,Alta,9,15/09/2019,20/06/2020,19/07/2020,10/08/2020,19/08/2020,339
SDATOOL-4550,GRM,Media,204081,Media,8,14/09/2022,16/05/2023,22/07/2023,12/08/2023,17/08/2023,337
SDATOOL-6274,ENG,Media,114983,Baja,7,16/04/2023,05/09/2023,22/08/2023,20/09/2023,23/09/2023,160
SDATOOL-1433,CIB,Media,259705,Alta,4,19/07/2024,28/06/2025,03/09/2025,13/09/2025,18/09/2025,426
SDATOOL-3326,GRM,Alta,122213,Baja,7,23/09/2019,13/01/2020,12/01/2020,22/01/2020,23/01/2020,122
SDATOOL-8172,ENG,Media,204627,Media,9,01/06/2023,05/12/2023,14/11/2023,25/11/2023,30/11/2023,182
SDATOOL-1838,FIN,Alta,160198,Baja,10,06/10/2021,02/01/2022,04/01/2022,29/01/2022,07/02/2022,124
SDATOOL-8923,RCS,Baja,233738,Alta,3,19/12/2021,14/11/2022,22/10/2022,18/11/2022,25/11/2022,341
SDATOOL-9499,GRM,Media,118273,Baja,6,06/12/2021,26/03/2022,01/03/2022,08/03/2022,18/03/2022,102
SDATOOL-4195,CCS,Media,303403,Alta,6,01/01/2019,10/11/2019,30/03/2019,11/04/2019,19/04/2019,108
SDATOOL-7935,CIB,Baja,225269,Media,9,24/04/2021,26/09/2021,08/09/2021,07/10/2021,12/10/2021,171
SDATOOL-7996,RIC,Media,257709,Alta,3,01/01/2019,09/10/2019,12/03/2019,05/04/2019,14/04/2019,103
SDATOOL-4404,GRM,Media,386929,Alta,10,29/05/2019,22/03/2020,08/03/2020,26/03/2020,29/03/2020,305
SDATOOL-7672,ENG,Media,126024,Baja,7,16/11/2022,22/03/2023,08/02/2023,16/02/2023,23/02/2023,99
SDATOOL-9685,CIB,Alta,208823,Alta,1,01/01/2019,23/12/2019,07/09/2019,04/10/2019,12/10/2019,284
SDATOOL-9407,CCS,Media,191444,Media,6,30/03/2024,12/11/2024,11/10/2024,29/10/2024,07/11/2024,222
SDATOOL-3136,RCS,Media,199110,Media,7,31/08/2022,10/02/2023,14/02/2023,26/02/2023,07/03/2023,188
SDATOOL-8170,CIB,Alta,348513,Alta,9,26/02/2020,26/12/2020,13/03/2021,29/03/2021,31/03/2021,399
SDATOOL-6150,CCS,Baja,139138,Baja,10,14/09/2021,03/02/2022,28/04/2022,16/05/2022,17/05/2022,245
SDATOOL-3679,FIN,Alta,206221,Media,9,15/08/2024,29/01/2025,18/03/2025,02/04/2025,12/04/2025,240
SDATOOL-5267,ENG,Alta,250846,Alta,4,11/07/2024,07/05/2025,21/04/2025,09/05/2025,17/05/2025,310
SDATOOL-2203,FIN,Alta,214807,Media,9,14/02/2019,19/07/2019,06/09/2019,16/09/2019,26/09/2019,224
SDATOOL-6598,FIN,Baja,359798,Alta,9,01/01/2019,31/10/2019,14/05/2019,30/05/2019,02/06/2019,152
SDATOOL-2059,FIN,Media,181785,Media,6,20/08/2019,07/05/2020,05/05/2020,31/05/2020,06/06/2020,291
SDATOOL-7640,RCS,Media,204873,Media,7,28/03/2022,19/11/2022,02/12/2022,17/12/2022,18/12/2022,265
SDATOOL-4349,FIN,Alta,138696,Media,3,17/07/2019,23/02/2020,16/01/2020,27/01/2020,30/01/2020,197
SDATOOL-1789,ENG,Media,166584,Media,6,21/09/2020,25/02/2021,16/01/2021,04/02/2021,05/02/2021,137
SDATOOL-4514,CCS,Media,131977,Media,2,29/07/2020,21/02/2021,07/02/2021,06/03/2021,08/03/2021,222
SDATOOL-9008,CIB,Media,344043,Alta,9,09/05/2020,28/03/2021,23/05/2021,12/06/2021,20/06/2021,407
SDATOOL-3659,CCS,Media,77013,Baja,2,01/01/2022,24/05/2022,07/04/2022,21/04/2022,24/04/2022,113
SDATOOL-1971,FIN,Media,195547,Media,7,27/12/2022,30/08/2023,03/07/2023,01/08/2023,07/08/2023,223
SDATOOL-2073,CIB,Media,201926,Media,8,29/03/2020,12/09/2020,03/11/2020,14/11/2020,22/11/2020,238
SDATOOL-7651,T&C,Alta,129986,Media,2,01/01/2019,09/07/2019,20/06/2019,01/07/2019,02/07/2019,182
SDATOOL-9092,T&C,Media,148076,Media,3,03/04/2021,30/09/2021,13/08/2021,28/08/2021,31/08/2021,150
SDATOOL-3597,CCS,Media,139855,Baja,7,31/01/2025,12/05/2025,18/04/2025,10/05/2025,19/05/2025,108
SDATOOL-7719,T&C,Baja,76853,Baja,1,31/03/2019,19/06/2019,07/06/2019,20/06/2019,27/06/2019,88
SDATOOL-7225,FIN,Media,215723,Media,8,11/09/2024,08/02/2025,25/01/2025,17/02/2025,23/02/2025,165
SDATOOL-8294,ENG,Media,135336,Media,2,15/08/2020,10/03/2021,02/03/2021,12/03/2021,13/03/2021,210
SDATOOL-9484,RIC,Media,388534,Alta,10,22/08/2022,08/08/2023,24/10/2023,06/11/2023,10/11/2023,445
SDATOOL-8242,RCS,Media,127343,Baja,6,18/05/2019,13/09/2019,01/08/2019,30/08/2019,31/08/2019,105
SDATOOL-3004,GRM,Alta,142035,Baja,7,12/01/2023,15/05/2023,10/04/2023,27/04/2023,07/05/2023,115
SDATOOL-7900,GRM,Media,312165,Alta,7,10/04/2019,23/01/2020,26/12/2019,17/01/2020,26/01/2020,291
SDATOOL-4295,CIB,Media,221854,Alta,2,07/07/2023,05/06/2024,24/07/2024,18/08/2024,25/08/2024,415
SDATOOL-2908,CCS,Media,113190,Baja,4,19/04/2022,05/07/2022,16/05/2022,04/06/2022,14/06/2022,56
SDATOOL-6238,CIB,Media,156738,Media,5,09/12/2020,22/05/2021,03/05/2021,11/05/2021,15/05/2021,157
SDATOOL-1803,FIN,Alta,122744,Media,2,09/12/2019,19/05/2020,12/04/2020,09/05/2020,19/05/2020,162
SDATOOL-1293,ENG,Alta,194053,Media,6,05/10/2023,30/03/2024,16/03/2024,23/03/2024,01/04/2024,179
SDATOOL-8293,CIB,Alta,91199,Baja,4,24/11/2023,09/04/2024,25/02/2024,23/03/2024,30/03/2024,127
SDATOOL-9229,T&C,Media,239833,Alta,3,18/10/2021,30/09/2022,19/09/2022,11/10/2022,19/10/2022,366
SDATOOL-6443,GRM,Media,233738,Alta,3,26/08/2022,29/07/2023,08/07/2023,28/07/2023,07/08/2023,346
SDATOOL-6758,ENG,Media,189592,Media,8,14/10/2020,26/06/2021,16/09/2021,08/10/2021,09/10/2021,360
SDATOOL-7967,FIN,Media,102812,Baja,2,05/01/2019,01/06/2019,19/04/2019,03/05/2019,09/05/2019,124
SDATOOL-1649,FIN,Baja,176056,Media,6,30/11/2022,07/05/2023,23/04/2023,19/05/2023,28/05/2023,179
SDATOOL-5747,RCS,Alta,169405,Media,6,13/02/2020,27/09/2020,01/09/2020,10/09/2020,14/09/2020,214
SDATOOL-4649,GRM,Alta,145569,Media,2,28/07/2022,14/01/2023,04/01/2023,19/01/2023,21/01/2023,177
SDATOOL-3735,FIN,Alta,129517,Baja,9,26/09/2024,26/01/2025,10/03/2025,04/04/2025,13/04/2025,199
SDATOOL-7055,CCS,Baja,166977,Media,4,29/04/2022,28/12/2022,09/12/2022,27/12/2022,01/01/2023,247
SDATOOL-7412,GRM,Media,333038,Alta,8,17/05/2021,08/04/2022,26/05/2022,14/06/2022,15/06/2022,394
SDATOOL-3473,RIC,Baja,333632,Alta,8,19/06/2024,23/03/2025,02/03/2025,30/03/2025,01/04/2025,286
SDATOOL-6884,CCS,Alta,174214,Media,5,09/12/2022,10/06/2023,24/06/2023,03/07/2023,09/07/2023,212
SDATOOL-1009,CCS,Media,227072,Alta,2,17/07/2020,26/06/2021,05/09/2021,12/09/2021,21/09/2021,431
SDATOOL-8379,T&C,Media,269526,Alta,5,03/07/2020,29/04/2021,03/08/2021,13/08/2021,16/08/2021,409
SDATOOL-3939,RCS,Media,78134,Baja,1,04/07/2020,02/10/2020,04/09/2020,16/09/2020,24/09/2020,82
SDATOOL-7627,ENG,Media,201692,Media,9,14/02/2020,22/08/2020,11/08/2020,04/09/2020,06/09/2020,205
SDATOOL-6092,GRM,Media,146939,Media,4,12/01/2023,23/09/2023,11/08/2023,01/09/2023,09/09/2023,240
SDATOOL-5515,ENG,Alta,238118,Alta,3,06/04/2023,23/02/2024,11/02/2024,06/03/2024,13/03/2024,342
SDATOOL-4562,ENG,Baja,106987,Baja,6,14/07/2023,12/11/2023,10/11/2023,22/11/2023,26/11/2023,135
SDATOOL-8264,CIB,Alta,101350,Baja,4,24/03/2019,30/05/2019,02/05/2019,09/05/2019,18/05/2019,55
SDATOOL-1893,RIC,Media,374099,Alta,10,08/05/2020,05/02/2021,04/12/2020,28/12/2020,07/01/2021,244
SDATOOL-1347,FIN,Alta,185667,Media,7,05/03/2021,02/09/2021,27/08/2021,08/09/2021,18/09/2021,197
SDATOOL-4005,ENG,Alta,150959,Media,4,10/01/2021,01/07/2021,29/06/2021,14/07/2021,22/07/2021,193
SDATOOL-7061,FIN,Media,184722,Media,7,10/10/2024,11/04/2025,21/04/2025,28/04/2025,29/04/2025,201
SDATOOL-5482,RIC,Media,217406,Media,10,23/04/2020,04/11/2020,25/10/2020,14/11/2020,21/11/2020,212
SDATOOL-1473,CCS,Media,332881,Alta,7,24/08/2021,01/07/2022,28/08/2022,24/09/2022,26/09/2022,398
SDATOOL-6880,CIB,Media,148629,Media,2,26/04/2020,15/12/2020,06/12/2020,19/12/2020,23/12/2020,241
SDATOOL-4400,FIN,Baja,156047,Media,5,31/12/2021,02/06/2022,05/04/2022,28/04/2022,03/05/2022,123
SDATOOL-5580,RCS,Alta,163299,Media,5,09/08/2021,12/01/2022,04/01/2022,21/01/2022,25/01/2022,169
SDATOOL-4839,RIC,Baja,156604,Media,3,17/11/2019,16/06/2020,22/06/2020,05/07/2020,09/07/2020,235
SDATOOL-8943,FIN,Media,194796,Media,8,02/12/2019,06/06/2020,02/08/2020,16/08/2020,22/08/2020,264
SDATOOL-2178,CCS,Media,144740,Baja,8,25/02/2025,10/07/2025,15/07/2025,07/08/2025,16/08/2025,172
SDATOOL-6620,FIN,Alta,238477,Alta,2,07/10/2021,21/07/2022,11/06/2022,08/07/2022,10/07/2022,276
SDATOOL-4480,RCS,Media,212306,Media,9,15/03/2025,08/10/2025,03/08/2025,31/08/2025,10/09/2025,179
SDATOOL-4645,GRM,Baja,137448,Baja,10,04/12/2020,10/04/2021,05/04/2021,14/04/2021,22/04/2021,139
SDATOOL-7517,FIN,Media,188399,Media,8,19/08/2021,04/04/2022,27/05/2022,14/06/2022,15/06/2022,300
SDATOOL-1714,FIN,Media,238464,Media,10,20/01/2019,25/06/2019,03/06/2019,24/06/2019,26/06/2019,157
SDATOOL-5161,RIC,Baja,126350,Baja,8,06/02/2022,01/06/2022,05/06/2022,13/06/2022,15/06/2022,129
SDATOOL-5292,RIC,Media,387278,Alta,10,22/04/2022,03/03/2023,06/02/2023,05/03/2023,06/03/2023,318
SDATOOL-9590,RIC,Alta,223655,Alta,2,27/07/2023,29/06/2024,28/07/2024,09/08/2024,14/08/2024,384
SDATOOL-3755,CIB,Alta,291831,Alta,5,05/12/2019,29/09/2020,14/12/2020,03/01/2021,12/01/2021,404
SDATOOL-5707,ENG,Alta,177174,Media,5,08/07/2024,31/01/2025,20/01/2025,28/01/2025,07/02/2025,214
SDATOOL-2948,CCS,Media,128736,Media,1,27/01/2020,17/07/2020,02/06/2020,26/06/2020,29/06/2020,154
SDATOOL-4532,FIN,Baja,140644,Media,2,20/01/2024,01/08/2024,18/06/2024,06/07/2024,16/07/2024,178
SDATOOL-8765,CIB,Media,206856,Media,9,22/09/2019,01/06/2020,20/07/2020,31/07/2020,10/08/2020,323
SDATOOL-2651,RIC,Baja,211583,Media,9,18/01/2023,19/09/2023,17/09/2023,29/09/2023,03/10/2023,258
SDATOOL-2201,FIN,Baja,101956,Baja,2,04/12/2023,17/03/2024,28/02/2024,28/03/2024,29/03/2024,116
SDATOOL-1226,FIN,Media,236356,Media,10,15/03/2020,05/12/2020,16/12/2020,27/12/2020,01/01/2021,292
SDATOOL-8592,T&C,Media,193550,Media,7,08/02/2019,26/07/2019,13/07/2019,25/07/2019,03/08/2019,176
SDATOOL-2927,ENG,Media,168090,Media,6,09/12/2020,24/06/2021,13/06/2021,03/07/2021,08/07/2021,211
SDATOOL-3904,FIN,Media,136858,Baja,7,25/01/2025,01/04/2025,15/03/2025,04/04/2025,07/04/2025,72
SDATOOL-5123,GRM,Alta,142447,Baja,8,27/10/2022,10/01/2023,26/12/2022,14/01/2023,19/01/2023,84
SDATOOL-4808,GRM,Alta,149129,Media,4,11/11/2019,22/06/2020,15/06/2020,12/07/2020,16/07/2020,248
SDATOOL-5726,FIN,Baja,152807,Media,4,25/06/2023,02/02/2024,27/11/2023,25/12/2023,04/01/2024,193
SDATOOL-4156,RCS,Media,311202,Alta,7,25/01/2024,26/11/2024,27/11/2024,04/12/2024,12/12/2024,322
SDATOOL-3962,RIC,Alta,149041,Media,3,16/05/2021,23/10/2021,20/10/2021,11/11/2021,12/11/2021,180
SDATOOL-4924,T&C,Media,132295,Media,2,11/10/2021,11/04/2022,10/03/2022,02/04/2022,08/04/2022,179
SDATOOL-4430,RIC,Alta,145522,Media,4,10/11/2023,06/07/2024,23/06/2024,01/07/2024,02/07/2024,235
SDATOOL-5248,GRM,Media,210709,Media,9,09/10/2024,06/04/2025,15/05/2025,08/06/2025,17/06/2025,251
SDATOOL-7982,RCS,Alta,305045,Alta,6,11/01/2022,06/11/2022,25/09/2022,09/10/2022,13/10/2022,275
SDATOOL-5352,RIC,Media,93500,Baja,1,27/08/2019,31/10/2019,17/09/2019,11/10/2019,16/10/2019,50
SDATOOL-6651,CCS,Media,149862,Baja,8,23/06/2019,05/11/2019,25/09/2019,12/10/2019,21/10/2019,120
SDATOOL-3183,GRM,Alta,184069,Media,6,13/08/2019,15/01/2020,22/12/2019,03/01/2020,12/01/2020,152
SDATOOL-7735,RIC,Media,286182,Alta,6,04/07/2023,07/04/2024,17/03/2024,12/04/2024,19/04/2024,290
SDATOOL-2808,RCS,Baja,169378,Media,6,08/03/2024,19/08/2024,07/08/2024,26/08/2024,02/09/2024,178
SDATOOL-1916,FIN,Media,211421,Media,9,29/03/2021,03/11/2021,24/09/2021,05/10/2021,09/10/2021,194
SDATOOL-1861,ENG,Alta,214261,Media,10,28/05/2021,16/02/2022,03/01/2022,26/01/2022,31/01/2022,248
SDATOOL-1173,ENG,Media,146242,Baja,10,16/05/2023,31/08/2023,16/11/2023,06/12/2023,15/12/2023,213
SDATOOL-9470,CCS,Alta,114228,Baja,6,19/03/2024,03/07/2024,10/06/2024,09/07/2024,13/07/2024,116
SDATOOL-9070,ENG,Media,140138,Media,3,16/10/2019,01/05/2020,01/04/2020,22/04/2020,23/04/2020,190
SDATOOL-1708,ENG,Baja,134375,Baja,8,05/05/2024,10/09/2024,10/09/2024,26/09/2024,28/09/2024,146
SDATOOL-4339,GRM,Media,109487,Baja,4,17/07/2019,05/11/2019,03/11/2019,18/11/2019,26/11/2019,132
SDATOOL-6226,T&C,Media,90234,Baja,4,16/10/2023,03/03/2024,15/02/2024,01/03/2024,11/03/2024,147
SDATOOL-5335,ENG,Media,200199,Media,9,16/06/2022,20/11/2022,11/10/2022,23/10/2022,02/11/2022,139
SDATOOL-3034,ENG,Media,246715,Alta,3,24/01/2023,28/11/2023,05/02/2024,24/02/2024,04/03/2024,405
SDATOOL-3836,RIC,Alta,370086,Alta,10,01/01/2019,03/11/2019,02/07/2019,13/07/2019,23/07/2019,203
SDATOOL-6033,RIC,Alta,138614,Media,2,29/07/2019,14/02/2020,09/01/2020,21/01/2020,24/01/2020,179
SDATOOL-5176,RIC,Baja,358130,Alta,9,23/11/2020,18/10/2021,27/10/2021,11/11/2021,21/11/2021,363
SDATOOL-4287,ENG,Alta,205002,Media,7,16/12/2019,10/09/2020,07/09/2020,15/09/2020,18/09/2020,277
SDATOOL-5117,CCS,Media,158488,Media,5,16/07/2022,26/01/2023,12/01/2023,24/01/2023,03/02/2023,202
SDATOOL-8235,CIB,Media,173042,Media,6,01/01/2019,25/09/2019,15/08/2019,24/08/2019,02/09/2019,244
SDATOOL-4921,FIN,Baja,286669,Alta,5,01/01/2019,05/11/2019,03/10/2019,15/10/2019,17/10/2019,289
SDATOOL-7431,GRM,Media,212212,Media,9,01/01/2019,15/08/2019,15/06/2019,07/07/2019,08/07/2019,188
SDATOOL-9972,CCS,Media,377601,Alta,10,06/02/2022,04/12/2022,03/12/2022,10/12/2022,19/12/2022,316
SDATOOL-8483,RCS,Media,199058,Media,8,01/01/2019,15/08/2019,29/05/2019,18/06/2019,24/06/2019,174
SDATOOL-5731,RIC,Media,270952,Alta,4,04/10/2020,23/07/2021,01/09/2021,30/09/2021,09/10/2021,370
SDATOOL-6137,RCS,Baja,317020,Alta,7,21/04/2020,24/02/2021,10/04/2021,21/04/2021,22/04/2021,366
SDATOOL-8311,RCS,Baja,234792,Alta,3,22/01/2023,08/01/2024,15/03/2024,09/04/2024,10/04/2024,444
SDATOOL-5231,CIB,Alta,144133,Media,3,08/09/2021,26/03/2022,23/03/2022,03/04/2022,05/04/2022,209
SDATOOL-9877,CIB,Baja,273127,Alta,5,13/03/2022,05/02/2023,05/02/2023,21/02/2023,23/02/2023,347
SDATOOL-3541,CCS,Alta,331022,Alta,7,03/01/2019,24/12/2019,20/01/2020,13/02/2020,19/02/2020,412
SDATOOL-9177,ENG,Media,117759,Media,1,04/01/2020,04/06/2020,10/05/2020,17/05/2020,27/05/2020,144
SDATOOL-7241,RCS,Alta,96932,Baja,1,07/04/2020,28/08/2020,13/07/2020,04/08/2020,05/08/2020,120
SDATOOL-9055,ENG,Media,101905,Baja,4,18/05/2025,18/08/2025,31/07/2025,21/08/2025,28/08/2025,102
SDATOOL-7076,ENG,Media,106625,Baja,6,19/12/2022,06/04/2023,29/03/2023,21/04/2023,25/04/2023,127
SDATOOL-8346,GRM,Media,210370,Alta,1,24/01/2019,22/11/2019,29/10/2019,22/11/2019,29/11/2019,309
SDATOOL-6919,ENG,Media,176879,Media,6,15/10/2019,04/05/2020,27/04/2020,09/05/2020,17/05/2020,215
SDATOOL-4165,GRM,Alta,209442,Media,8,06/07/2023,10/12/2023,29/02/2024,18/03/2024,21/03/2024,259
SDATOOL-4012,GRM,Media,130497,Baja,9,14/05/2024,24/08/2024,16/10/2024,09/11/2024,13/11/2024,183
SDATOOL-1526,CIB,Alta,222628,Media,10,22/11/2024,06/07/2025,13/08/2025,10/09/2025,19/09/2025,301
SDATOOL-6949,RIC,Alta,290733,Alta,5,06/10/2021,06/07/2022,08/08/2022,06/09/2022,07/09/2022,336
SDATOOL-7534,ENG,Alta,156570,Media,4,03/02/2023,07/09/2023,18/08/2023,02/09/2023,03/09/2023,212
SDATOOL-8826,FIN,Media,347919,Alta,8,12/03/2019,02/03/2020,04/06/2020,25/06/2020,28/06/2020,474
SDATOOL-9043,RIC,Media,124574,Media,1,24/09/2019,05/05/2020,01/04/2020,13/04/2020,20/04/2020,209
SDATOOL-4174,FIN,Alta,222053,Media,9,27/02/2020,28/08/2020,28/08/2020,17/09/2020,18/09/2020,204
SDATOOL-9838,ENG,Baja,115776,Baja,4,27/03/2020,12/06/2020,21/05/2020,08/06/2020,17/06/2020,82
SDATOOL-6022,RCS,Media,205859,Media,7,21/03/2023,02/12/2023,04/12/2023,23/12/2023,26/12/2023,280
SDATOOL-1806,FIN,Media,189612,Media,6,21/03/2023,10/12/2023,31/10/2023,28/11/2023,07/12/2023,261
SDATOOL-1480,GRM,Media,350760,Alta,8,20/09/2019,28/07/2020,29/07/2020,21/08/2020,22/08/2020,337
SDATOOL-5815,FIN,Media,111499,Baja,6,19/11/2019,11/03/2020,07/02/2020,01/03/2020,06/03/2020,108
SDATOOL-2400,GRM,Media,109754,Baja,5,12/01/2025,07/05/2025,18/03/2025,08/04/2025,11/04/2025,89
SDATOOL-7656,ENG,Media,94753,Baja,4,16/10/2021,05/01/2022,25/12/2021,03/01/2022,06/01/2022,82
SDATOOL-7336,RIC,Media,166716,Media,5,25/01/2020,07/07/2020,05/07/2020,15/07/2020,16/07/2020,173
SDATOOL-9071,CCS,Alta,212854,Media,9,09/12/2024,03/06/2025,12/08/2025,28/08/2025,30/08/2025,264
SDATOOL-1047,RCS,Media,258048,Alta,3,22/10/2022,27/09/2023,17/12/2023,25/12/2023,03/01/2024,438
SDATOOL-7447,T&C,Media,134205,Media,3,25/02/2021,18/09/2021,17/09/2021,02/10/2021,04/10/2021,221
SDATOOL-4258,RCS,Alta,187977,Media,8,12/08/2024,04/03/2025,03/06/2025,15/06/2025,18/06/2025,310
SDATOOL-2797,RIC,Media,362177,Alta,9,26/01/2021,25/12/2021,22/12/2021,01/01/2022,05/01/2022,344
SDATOOL-5813,FIN,Media,136841,Media,3,30/04/2023,14/10/2023,05/10/2023,12/10/2023,14/10/2023,167
SDATOOL-4773,ENG,Alta,147956,Media,2,23/09/2022,27/03/2023,30/03/2023,19/04/2023,24/04/2023,213
SDATOOL-8947,ENG,Media,237258,Media,10,01/01/2019,25/09/2019,12/10/2019,29/10/2019,02/11/2019,305
SDATOOL-4944,CIB,Alta,280636,Alta,5,23/03/2020,13/01/2021,25/01/2021,22/02/2021,25/02/2021,339
SDATOOL-7929,CIB,Media,114554,Baja,4,24/10/2021,18/01/2022,09/12/2021,04/01/2022,07/01/2022,75
SDATOOL-7060,T&C,Media,186012,Media,7,09/03/2024,27/08/2024,31/07/2024,17/08/2024,21/08/2024,165
SDATOOL-1573,RCS,Baja,142280,Baja,7,19/12/2024,23/03/2025,12/03/2025,31/03/2025,04/04/2025,106
SDATOOL-6618,RCS,Media,214049,Media,9,12/04/2024,04/12/2024,27/10/2024,16/11/2024,21/11/2024,223
SDATOOL-7777,FIN,Alta,143766,Media,2,11/09/2024,11/05/2025,02/05/2025,22/05/2025,30/05/2025,261
SDATOOL-6220,GRM,Media,220498,Alta,2,12/06/2019,22/04/2020,15/03/2020,24/03/2020,31/03/2020,293
SDATOOL-5740,FIN,Baja,254056,Alta,3,21/08/2023,06/08/2024,25/10/2024,19/11/2024,26/11/2024,463
SDATOOL-6701,RIC,Media,358538,Alta,9,01/01/2019,22/12/2019,26/08/2019,09/09/2019,13/09/2019,255
SDATOOL-1843,CCS,Baja,108460,Baja,6,18/03/2020,14/07/2020,28/06/2020,17/07/2020,23/07/2020,127
SDATOOL-7949,ENG,Media,201919,Alta,1,01/01/2019,01/11/2019,16/09/2019,12/10/2019,20/10/2019,292
SDATOOL-3828,ENG,Baja,144445,Media,3,17/01/2021,04/09/2021,06/09/2021,26/09/2021,27/09/2021,253
SDATOOL-8196,GRM,Media,222667,Alta,2,14/06/2020,25/04/2021,31/03/2021,23/04/2021,01/05/2021,321
SDATOOL-3206,CCS,Media,194923,Media,6,21/02/2025,11/08/2025,18/06/2025,16/07/2025,23/07/2025,152
SDATOOL-5473,ENG,Media,177271,Media,7,12/02/2023,18/10/2023,19/08/2023,10/09/2023,19/09/2023,219
